x;y;z;E;n;objname;pgc;al2000;de2000;r
-21;-17;16;1;1;PGC1919039;1919039;14,6365025;30,8110151;736654,468177255
-19;-15;34;1;1;PGC2461583;2461583;14,6360865;54,1624166;964493,747517623
-27;-22;23;1;0;SDSSJ143812.80+324615.7;4115734;14,6368969;32,7710223;964394,824174701
-16;-13;23;1;0;PGC2316564;2316564;14,6370591;48,3968656;709811,40566014
-13;-11;32;1;0;PGC3137460;3137460;14,6372614;60,7861089;825997,550553239
-19;-16;31;1;0;PGC2385465;2385465;14,6370634;50,9444758;919840,133057164
-27;-22;14;1;0;2MASXJ14381556+2144574;3830508;14,6376504;21,7490261;859134,877511956
-21;-18;8;1;1;PGC1536241;1536241;14,6380002;17,5812618;669019,509134597
-23;-19;22;1;1;SDSSJ143817.48+362937.2;3561517;14,6381861;36,4936517;853262,724317572
-18;-15;13;1;1;PGC093804;93804;14,6386725;28,0401428;625001,435462894
-21;-18;9;1;1;PGC1542245;1542245;14,6390533;17,8079526;669084,244524464
-11;-9;26;1;0;2MASXJ14382099+6057497;3363583;14,6391639;60,9638682;690490,811864383
-21;-17;8;1;0;PGC1533222;1533222;14,6393374;17,4566948;665248,551875213
-29;-24;21;1;1;PGC1894480;1894480;14,6396966;30,2068143;981941,5942581
-21;-18;9;1;1;SDSSJ143823.17+173736.2;4425685;14,6397654;17,626832;671133,729600494
-28;-23;22;1;0;2MASXJ14382314+3042245;3830551;14,6397724;30,7068412;978197,856624303
-27;-22;15;1;0;PGC1694775;1694775;14,639856;23,8458758;874493,48373763
-24;-20;9;1;1;SDSSJ143823.80+163215.1;4425691;14,6399492;16,5375615;742311,375120753
-24;-20;9;1;1;PGC1513409;1513409;14,6400618;16,6363391;758077,300762212
-21;-17;9;1;1;SDSSJ143824.70+174808.2;4425704;14,6401945;17,80224;667325,134705548
-31;-26;14;1;0;PGC1593810;1593810;14,6403116;19,4788057;984040,68231525
-29;-24;15;1;1;PGC1655370;1655370;14,6404365;21,700638;919561,989862688
-19;-16;9;1;1;2MASXJ14382567+2045095;3830570;14,6404738;20,7526647;621118,543356168
-29;-24;16;1;0;PGC1677422;1677422;14,6405651;22,8649402;940833,906116814
-28;-23;15;1;0;PGC1682682;1682682;14,6406358;23,1699118;911638,535293057
-31;-26;14;1;0;PGC1592357;1592357;14,6409356;19,440606;991642,317319754
-18;-15;13;1;1;PGC3089152;3089152;14,6410733;29,0552453;621128,462507792
-29;-24;16;1;0;SDSSJ143828.26+225422.5;4425756;14,6411902;22,906273;927205,491438697
-11;-9;25;1;1;PGC2602005;2602005;14,6412668;60,4279891;669320,080946686
-22;-18;9;1;1;PGC1535647;1535647;14,6413419;17,5581778;703719,145776766
-30;-25;13;1;1;PGC1573119;1573119;14,6414252;18,8732863;944913,144046802
-28;-23;22;1;0;PGC1936093;1936093;14,6419983;31,1970966;970214,591051536
-17;-14;35;1;0;PGC2559970;2559970;14,6420243;57,2059981;950888,671875443
-21;-17;9;1;1;PGC1568438;1568438;14,6419253;18,730084;669071,040895115
-12;-10;26;1;1;2MASXJ14383154+5819557;3386267;14,6421012;58,3320241;694478,022954587
-27;-22;24;1;1;PGC2051865;2051865;14,6421443;34,6131389;978285,908567788
-16;-13;36;1;1;PGC3136791;3136791;14,6425007;59,2390301;948866,337241417
-32;-26;12;1;0;PGC1506961;1506961;14,6425395;16,3625986;975889,709092762
-21;-17;8;1;0;PGC1541211;1541211;14,6426041;17,7709695;663176,960436611
-20;-17;32;1;0;PGC2362390;2362390;14,6428668;50,0867547;941107,464770755
-15;-12;32;1;0;PGC2572017;2572017;14,6426792;57,8772275;851522,620132307
-25;-21;27;1;0;2MASXJ14383473+3931023;3488077;14,642972;39,517179;966577,003196129
-28;-23;15;1;0;PGC1686816;1686816;14,6431803;23,4060707;895986,866987675
-25;-21;27;1;0;2MASXJ14383570+3935302;3488079;14,6432372;39,5916682;978246,603146516
-28;-23;21;1;1;SDSSJ143835.74+300831.7;4425852;14,643266;30,1421344;974394,121822417
-27;-22;24;1;1;PGC2052550;2052550;14,643325;34,6562563;976151,4488478
-22;-18;21;1;0;PGC2077780;2077780;14,6433673;36,2710391;824133,878387931
-11;-9;27;1;0;PGC3137386;3137386;14,6437829;60,6150933;700241,389897277
-13;-10;22;1;1;UGC09442;52329;14,6439672;52,581181;628728,468535285
-19;-16;13;1;1;PGC1844823;1844823;14,6440138;28,7491197;647964,688351214
-30;-25;14;1;0;2MASXJ14383863+2003515;3830668;14,6440598;20,064374;948571,43164289
-21;-18;9;1;1;2MASXJ14383946+1736428;3830677;14,644291;17,6118425;674978,078408416
-27;-22;17;1;0;PGC1761239;1761239;14,6445156;26,0657688;896103,348349485
-13;-10;22;1;1;PGC2419860;2419860;14,6447406;52,6352338;632565,87393002
-19;-16;13;1;1;PGC214309;214309;14,6449406;28,497899;651718,801788724
-22;-18;9;1;1;PGC1541076;1541076;14,6450175;17,7654319;682709,023086025
-28;-23;16;1;1;PGC1692736;1692736;14,6450631;23,7359964;895995,847605558
-23;-19;8;1;1;PGC1487514;1487514;14,6450567;15,5467575;705891,818095624
-28;-23;21;1;1;NGC5706;52334;14,6450964;30,4658993;974415,370182613
-21;-18;9;1;1;PGC1545379;1545379;14,6451303;17,9232908;669043,570497643
-16;-13;37;1;1;PGC2607646;2607646;14,6451512;60,8389612;968336,504942235
-16;-14;17;1;0;PGC2146496;2146496;14,6455268;39,2611757;640361,793948499
-26;-21;18;1;0;2MASXJ14384446+2912205;3830710;14,645686;29,2057564;876462,934469355
-26;-21;10;1;0;PGC1540717;1540717;14,6460875;17,7521988;800646,297306339
-20;-17;32;1;0;PGC2362875;2362875;14,6465246;50,1030582;946766,457131768
-11;-9;22;1;1;PGC2523991;2523991;14,6467556;56,0574768;605863,169360705
-28;-23;12;1;0;PGC1553908;1553908;14,6475512;18,2374568;864663,775211318
-11;-9;22;1;1;PGC2521919;2521919;14,6475692;55,9990175;601835,646853407
-14;-11;22;1;0;PGC084253;84253;14,6465866;51,0224062;651849,896692549
-13;-10;21;1;0;PGC084254;84254;14,6467134;51,4027169;615502,858198862
-19;-16;13;1;1;SDSSJ143852.80+283426.7;4426061;14,6479946;28,5740374;651745,598201925
-21;-17;16;1;1;PGC1929751;1929751;14,6480145;31,0578723;738872,173869341
-13;-11;26;1;0;PGC2550690;2550690;14,6481068;56,8811183;723359,994476484
-11;-9;26;1;0;SDSSJ143853.52+605939.4;3363587;14,6481995;60,994323;690486,202077988
-30;-25;15;1;1;PGC1647565;1647565;14,6483738;21,3192906;948632,707173281
-28;-23;15;1;0;PGC1686667;1686667;14,6484981;23,3964327;903862,860668771
-22;-18;11;1;0;SDSSJ143854.58+214909.1;4426092;14,6484976;21,8192361;719399,140313923
-24;-20;9;1;1;PGC1526882;1526882;14,6488151;17,1945727;738496,199332494
-18;-15;13;1;1;PGC3089233;3089233;14,64912;28,3532446;623052,981508894
-28;-23;15;1;0;2MASXJ14385822+2255590;3830787;14,649505;22,9329698;917676,048812106
-13;-10;21;1;0;PGC214315;214315;14,6493874;51,0783861;609554,224566194
-21;-18;9;1;1;PGC1537900;1537900;14,649838;17,6467925;671089,520826885
-27;-22;10;1;0;2MASXJ14385977+1653028;3830794;14,6499389;16,8841496;837639,965225395
-27;-22;23;1;0;SDSSJ143901.12+332642.6;4115833;14,6503107;33,4452126;964424,589246799
-32;-26;12;1;0;PGC1506557;1506557;14,6503924;16,345949;979743,587775739
-27;-22;19;1;1;PGC1858100;1858100;14,6504927;29,176875;915693,477720283
-19;-16;31;1;0;2MASXJ14390177+5111366;3506250;14,650493;51,1934455;921423,697945331
-22;-18;17;1;0;PGC1950758;1950758;14,6505314;31,5115366;773625,388821324
-21;-18;9;1;1;SDSSJ143902.13+174055.8;5084809;14,6505928;17,6821903;671109,168451651
-12;-10;30;1;0;SDSSJ143902.16+611153.7;3363586;14,6506035;61,1982887;773759,376787867
-20;-16;19;1;0;PGC2080173;2080173;14,65075;36,4124212;730866,730354204
-28;-23;22;1;0;PGC3088999;3088999;14,6508153;31,7255147;968195,256487043
-30;-25;14;1;0;PGC1602363;1602363;14,6514902;19,7016573;958490,869145543
-28;-23;15;1;0;PGC1680525;1680525;14,6516435;23,0496408;913666,326343371
-28;-24;15;1;1;PGC1678518;1678518;14,6517765;22,9305514;921561,918976092
-18;-15;16;1;1;PGC2037134;2037134;14,6518052;33,6917442;661557,495711002
-16;-13;34;1;0;SDSSJ143907.34+575758.4;3386289;14,6520402;57,9662109;917832,219741317
-19;-16;31;1;0;2MASXJ14390656+5113036;3488118;14,6518362;51,2176516;923349,692633283
-14;-11;22;1;0;PGC2379216;2379216;14,651681;50,6644997;655877,303148815
-15;-13;36;1;0;PGC3137213;3137213;14,652143;60,231151;939073,782077167
-27;-22;26;1;1;PGC2083128;2083128;14,6523582;36,5809132;995732,360566758
-23;-19;31;1;0;PGC2268253;2268253;14,6524328;45,6424404;999633,411433338
-28;-23;20;1;1;2MASXJ14391025+2912460;3830867;14,6528513;29,2128976;952828,529286835
-19;-16;35;1;1;2MASXJ14391034+5341366;3488127;14,6528596;53,6936356;982162,065869572
-30;-25;16;1;0;PGC1677296;1677296;14,6530266;22,8561671;960572,212199219
-25;-21;21;1;0;SDSSJ143910.97+321924.0;4115855;14,6530467;32,3233823;888380,684371727
-18;-15;16;1;1;PGC2038767;2038767;14,6532624;33,7853341;665367,39030641
-20;-17;31;1;1;PGC2349607;2349607;14,6537144;49,6600771;943134,378557417
-11;-9;27;1;0;PGC2618362;2618362;14,6538536;61,4596684;694427,47896889
-25;-21;20;1;0;PGC1991413;1991413;14,6538506;32,3209695;882581,028411356
-28;-24;16;1;1;PGC1681464;1681464;14,653879;23,1011869;919234,04535944
-28;-23;15;1;0;PGC1681769;1681769;14,6541203;23,1188532;911641,958056026
-13;-11;22;1;0;SDSSJ143916.08+524027.2;3488136;14,6544683;52,6742418;638447,671766389
-11;-9;22;1;1;PGC2562710;2562710;14,6546348;57,3137783;607734,062926754
-19;-16;9;1;1;PGC1586418;1586418;14,6548381;19,2725186;621111,798514023
-29;-24;15;1;1;PGC1676494;1676494;14,6549522;22,8104542;927208,679265862
-28;-23;20;1;1;PGC1858509;1858509;14,6551394;29,1904094;946710,601045009
-24;-20;28;1;1;2MASXJ14391954+4100160;3561584;14,6554324;41,0045029;964536,450185043
-28;-23;15;1;0;SDSSJ143921.27+232146.5;4115887;14,6559142;23,3629276;897952,202510495
-22;-18;30;1;1;PGC2275100;2275100;14,6560796;46,0848089;958685,491948217
-31;-26;13;1;1;PGC1567685;1567685;14,6560979;18,706195;976028,009358481
-22;-18;18;1;0;PGC1998298;1998298;14,6561579;32,4660522;781463,795398123
-25;-21;18;1;1;PGC1862805;1862805;14,6562166;29,3266213;855076,281444895
-17;-14;35;1;0;2MASXJ14392247+5716449;3386104;14,6562308;57,2793605;948822,504328732
-11;-9;22;1;1;PGC2538484;2538484;14,6565319;56,4918771;615279,052944695
-28;-23;15;1;0;PGC1685906;1685906;14,6569127;23,3523412;905819,714439683
-29;-24;16;1;0;2MASXJ14392642+2241546;3830983;14,6573348;22,6984168;938863,808844315
-31;-26;14;1;0;SDSSJ143926.61+190941.8;5084410;14,6573936;19,1616152;968410,626825957
-23;-19;22;1;1;PGC2086696;2086696;14,6574466;36,7720114;843372,208463404
-31;-26;14;1;0;PGC1583284;1583284;14,657475;19,1807316;981944,345720857
-31;-26;14;1;0;PGC1583059;1583059;14,6574917;19,174318;981924,168685381
-31;-26;14;1;0;SDSSJ143928.35+191153.8;4426518;14,6578787;19,198283;974290,928681829
-28;-23;15;1;0;PGC1682649;1682649;14,6579854;23,1681189;915592,944805721
-27;-23;15;1;0;2MASXJ14393115+2326466;3831023;14,6586492;23,4461866;894149,647078399
-26;-22;26;1;0;PGC2094186;2094186;14,6588304;37,1594973;982088,054651886
-20;-16;33;1;1;PGC2395082;2395082;14,6586293;51,4977119;958788,066940736
-25;-21;18;1;1;PGC1875514;1875514;14,6593593;29,7137425;861099,432267649
-11;-9;26;1;0;PGC2622414;2622414;14,6593747;61,6732376;684777,660064708
-15;-13;23;1;0;PGC2323463;2323463;14,6597105;48,696984;703922,305014894
-17;-14;14;1;1;PGC1993543;1993543;14,659712;32,3659711;623072,481671092
-28;-24;21;1;1;PGC1888029;1888029;14,6597907;30,0455149;978220,096622433
-28;-23;15;1;0;PGC1681296;1681296;14,6598652;23,0914232;909655,383715213
-27;-22;19;1;1;2MASXJ14393571+2852369;3831047;14,6599174;28,8769036;907834,241338104
-21;-18;14;1;0;SDSSJ143936.12+262020.8;4426636;14,6600297;26,3390525;719366,054908861
-17;-14;35;1;0;2MASXJ14393716+5650249;3386099;14,6603055;56,8402523;950894,013617226
-28;-23;15;1;0;SDSSJ143937.61+231125.2;4426652;14,6604517;23,190363;913662,038755262
-19;-16;9;1;1;PGC1624111;1624111;14,66045;20,3298161;609430,499169681
-28;-23;15;1;0;PGC1687487;1687487;14,6611698;23,4439715;903817,869301832
-16;-13;23;1;0;SDSSJ143940.40+480914.1;4115929;14,6612183;48,1539416;723337,740073694
-29;-24;16;1;0;PGC1675535;1675535;14,6612504;22,7532042;934860,164791363
-27;-22;10;1;0;SDSSJ143940.82+165557.0;4426700;14,661339;16,932555;839461,364068866
-28;-24;21;1;1;PGC1871238;1871238;14,6613811;29,5907437;972364,508097838
-27;-23;15;1;0;SDSSJ143941.20+231642.3;4115931;14,6614521;23,2784591;892152,69567613
-17;-14;35;1;0;PGC2560951;2560951;14,661481;57,2434332;948888,255216511
-19;-15;13;1;0;SDSSJ143939.88+283834.6;4426685;14,6610803;28,6429714;636368,102441022
-13;-11;22;1;0;PGC052387;52387;14,6618902;52,5712012;648129,153757612
-17;-14;19;1;0;PGC3087935;3087935;14,6619019;41,4529953;671294,596166833
-25;-21;20;1;0;SDSSJ143943.02+312419.6;4115941;14,6619522;31,4054696;872664,521352462
-30;-25;16;1;0;PGC1678081;1678081;14,6623649;22,905182;964282,695503748
-21;-18;14;1;0;SDSSJ143944.64+271638.6;5081488;14,6624016;27,2773923;721310,729086167
-20;-16;33;1;1;2MASXJ14394686+5140074;3488183;14,6630171;51,6686945;956617,829252994
-13;-11;24;1;1;PGC2457287;2457287;14,6627325;54,0144893;676992,154750393
-28;-23;22;1;0;SDSSJ143948.24+311402.9;4115954;14,6633956;31,2341629;976147,495867968
-25;-21;27;1;0;PGC2144808;2144808;14,6640735;39,1747817;978248,43123561
-27;-22;24;1;1;PGC2054518;2054518;14,6642331;34,785333;970271,432808638
-28;-23;15;1;0;PGC1681605;1681605;14,6644386;23,1088729;901898,955844422
-21;-18;14;1;0;SDSSJ143952.52+262844.4;4426857;14,6645914;26,4789906;719368,108397144
-15;-12;23;1;1;PGC2351126;2351126;14,6647775;49,7122588;686513,867100395
-13;-11;24;1;1;SDSSJ143951.42+535432.6;3488195;14,6642848;53,9091175;686555,782631254
-27;-23;20;1;0;PGC1878818;1878818;14,6652836;29,8053779;944997,209174064
-24;-20;29;1;0;PGC2196858;2196858;14,6652921;42,3353786;990119,502272717
-20;-16;9;1;1;PGC1622028;1622028;14,665017;20,2655077;632402,570049404
-21;-18;14;1;0;2MASXJ14395512+2702463;3831158;14,6653199;27,0462563;717463,266192152
-19;-16;34;1;0;PGC2462329;2462329;14,6652765;54,1886759;968691,650807571
-20;-16;9;1;1;PGC1622512;1622512;14,665693;20,2803127;626882,731519029
-22;-19;20;1;0;SDSSJ143958.72+340923.3;4126411;14,6663089;34,1565019;816268,253477163
-19;-16;34;1;0;PGC2461854;2461854;14,6661161;54,1714791;970407,819713237
-10;-9;23;1;0;PGC2579535;2579535;14,6663999;58,507677;617211,824655792
-29;-24;21;1;1;PGC1882324;1882324;14,6665288;29,8993066;987957,276877808
-22;-19;11;1;1;2MASXJ14395946+2127240;3831190;14,666524;21,4565845;717463,49377948
-11;-9;22;1;1;SDSSJ143959.78+554855.2;3488209;14,666604;55,8153623;607717,543960074
-25;-21;18;1;1;PGC1859837;1859837;14,6667197;29,2319413;864789,461309131
-29;-24;14;1;1;PGC1623833;1623833;14,6670539;20,3226836;931138,950772699
-20;-17;32;1;0;2MASXJ14400147+5034064;3488210;14,6670759;50,5684894;954606,17088916
-22;-18;14;1;1;PGC1795381;1795381;14,6672467;27,0173206;727011,077729439
-28;-24;16;1;1;SDSSJ144003.33+230538.2;4116009;14,6675973;23,0939808;919640,209620297
-28;-23;22;1;0;SDSSJ144004.18+311812.0;4116012;14,6678306;31,3033034;976136,245254445
-19;-16;32;1;1;PGC2406773;2406773;14,6672916;52,1016471;933446,435021238
-30;-25;14;1;0;PGC1593619;1593619;14,6681388;19,4739953;962237,972655906
-10;-9;26;1;1;PGC099852;99852;14,6681748;61,6244803;679075,826653736
-15;-12;23;1;1;SDSSJ144005.65+490713.0;3488217;14,6682397;49,1203152;694441,824767265
-28;-24;20;1;0;2MASXJ14400566+2905443;3831231;14,6682455;29,0956178;962695,007978338
-21;-17;33;1;0;2MASXJ14400569+5003023;3488218;14,6682396;50,0505192;976239,334898053
-19;-16;9;1;1;PGC1622952;1622952;14,6684413;20,2940914;615338,066066464
-25;-21;19;1;1;PGC1934503;1934503;14,6686115;31,1631078;866713,620435415
-20;-16;9;1;1;PGC1579532;1579532;14,6686204;19,0693795;622978,573738789
-28;-23;15;1;0;PGC1682969;1682969;14,6686902;23,1869307;913662,324593217
-19;-16;9;1;1;PGC1616253;1616253;14,6688012;20,0971012;621101,284787531
-20;-16;33;1;1;SDSSJ144007.11+522401.7;3488220;14,6686431;52,4004782;964598,405847254
-13;-11;24;1;1;PGC052406;52406;14,6686377;54,6983382;688621,232755634
-23;-19;31;1;0;2MASXJ14401210+4527273;3488229;14,67004;45,4574456;985889,701944881
-25;-21;18;1;1;2MASXJ14401237+2920252;3831277;14,6700977;29,3403505;870776,023369719
-27;-23;15;1;0;PGC1684318;1684318;14,6701401;23,2641704;884477,756936997
-22;-18;19;1;1;PGC2044910;2044910;14,6702686;34,1658303;798986,523890873
-19;-16;9;1;1;PGC1609146;1609146;14,6703104;19,8918703;621110,013139152
-29;-24;16;1;0;2MASXJ14401350+2256269;3831287;14,6704181;22,9408394;938871,138729881
-26;-22;17;1;1;2MASXJ14401432+2634352;3831291;14,6706536;26,5765788;870839,148892169
-24;-20;16;1;0;SDSSJ144014.38+281314.2;4427138;14,6706722;28,2206088;802800,358988915
-22;-18;19;1;1;SDSSJ144014.40+340945.6;4116043;14,6706758;34,162622;789002,695716654
-22;-19;30;1;0;PGC2271310;2271310;14,6707084;45,8448945;960755,54616798
-22;-18;18;1;0;SDSSJ144015.59+321028.8;4116047;14,6709936;32,1747506;781419,618542336
-28;-23;16;1;1;PGC1687433;1687433;14,6710998;23,4400393;913674,044103375
-22;-18;15;1;0;2MASXJ14401309+2743593;3831283;14,6703017;27,7330583;742422,325230447
-28;-24;20;1;0;2MASXJ14401776+2844342;3831313;14,6715945;28,7428013;964421,582590439
-25;-21;27;1;0;SDSSJ144017.81+390016.0;3488238;14,6716138;39,0044235;982033,012219228
-29;-24;16;1;0;PGC1677583;1677583;14,6716206;22,8744258;946572,023664992
-16;-14;35;1;1;PGC2572166;2572166;14,6717041;57,8906197;941170,367550131
-21;-17;31;1;0;PGC2331065;2331065;14,6717201;49,008808;945133,514951407
-22;-19;20;1;0;PGC2044913;2044913;14,6717898;34,1659723;810618,854865784
-25;-21;28;1;1;PGC2180639;2180639;14,6718892;41,4079665;985891,850290969
-12;-10;20;1;1;PGC3087349;3087349;14,6717037;50,7690056;603932,171281743
-22;-18;19;1;1;PGC2045253;2045253;14,6719167;34,1885402;788967,828729966
-11;-9;27;1;0;PGC2625581;2625581;14,6719757;61,8379867;700301,903162385
-25;-21;19;1;1;2MASXJ14401931+2959012;3831325;14,6720254;29,9837396;864826,386846775
-28;-23;15;1;0;PGC1684497;1684497;14,6723377;23,2728568;903879,273728954
-24;-21;29;1;1;2MASXJ14402068+4206450;3561639;14,6724096;42,112534;990125,972893692
-20;-17;24;1;0;PGC2196517;2196517;14,6733454;42,318373;835736,324746713
-28;-23;15;1;0;PGC1684405;1684405;14,6735899;23,2683753;903800,892591503
-21;-17;7;1;1;PGC1483836;1483836;14,6737025;15,408135;649922,386038496
-19;-16;13;1;1;2MASXJ14402490+2845052;3831358;14,6735847;28,7513616;640310,118423545
-13;-11;24;1;1;2MASXJ14402577+5351224;3488250;14,6738389;53,8563959;675150,134931236
-29;-24;20;1;1;EGISJ144026.7+273551;5072400;14,6740767;27,5974932;980276,373375201
-25;-21;29;1;0;SDSSJ144027.25+412340.0;3561643;14,67424;41,3944698;990199,620681834
-28;-23;22;1;0;SDSSJ144027.43+310732.8;4116081;14,674286;31,1257948;970198,265395055
-23;-19;9;1;1;PGC1538805;1538805;14,6742962;17,6812579;728836,891210244
-30;-25;19;1;1;2MASXJ14402823+2624302;3831377;14,6745101;26,4083384;991718,831845579
-19;-16;9;1;1;PGC1584164;1584164;14,6743237;19,2073495;621062,208584648
-13;-11;24;1;1;PGC2457766;2457766;14,6743246;54,0311256;671323,444938931
-17;-14;35;1;0;PGC2566405;2566405;14,6745682;57,4825282;943140,268735944
-13;-11;24;1;1;SDSSJ144028.68+540156.0;3506251;14,6746315;54,0322069;690465,78804951
-18;-15;13;1;1;SDSSJ144029.22+284504.6;4427321;14,6747791;28,7513207;634426,66864018
-28;-23;22;1;0;SDSSJ144030.65+314118.7;4116091;14,675179;31,6885624;970302,880046328
-19;-16;13;1;1;SDSSJ144031.18+282946.8;4427347;14,6753364;28,4963666;638342,374250945
-20;-16;31;1;0;PGC2816106;2816106;14,6753951;50,5515496;927425,21301085
-28;-24;16;1;1;PGC1684522;1684522;14,675466;23,2749623;925140,92968892
-13;-11;23;1;0;PGC2455210;2455210;14,6745542;53,9393542;667247,292588345
-27;-22;13;1;1;PGC1650092;1650092;14,6756525;21,4418161;859164,288706498
-25;-21;12;1;1;PGC1637754;1637754;14,6757497;20,8717019;808311,807915512
-21;-18;8;1;1;PGC1521654;1521654;14,67599;16,9792681;671091,869938859
-14;-12;28;1;1;2MASXJ14403414+5550410;3488274;14,6761459;55,8447152;768050,215929644
-29;-24;16;1;0;PGC1682868;1682868;14,6762437;23,1804954;946963,999145708
-19;-16;31;1;0;SDSSJ144034.59+502139.7;3488276;14,6762814;50,3610601;921742,903969232
-23;-20;31;1;0;PGC2264881;2264881;14,676401;45,4334743;999641,495073732
-21;-18;14;1;0;PGC3089445;3089445;14,6765315;26,7335587;725103,200705638
-28;-23;15;1;0;PGC1683687;1683687;14,6766401;23,2272251;909726,265651676
-25;-21;12;1;1;PGC1619364;1619364;14,6771197;20,1890666;808386,200434486
-17;-14;16;1;1;SDSSJ144037.82+355211.7;3561652;14,6771779;35,8699;638375,568751255
-25;-21;19;1;1;PGC1937611;1937611;14,6772964;31,2312543;864790,275809039
-28;-23;15;1;0;PGC1682237;1682237;14,677469;23,1442194;909654,814427106
-10;-9;26;1;1;PGC099854;99854;14,6774888;61,8006647;680854,91009102
-28;-24;16;1;1;PGC1689816;1689816;14,6775818;23,5772606;917562,112023439
-28;-24;16;1;1;2MASXJ14404114+2310503;3831474;14,6780982;23,1806605;915696,628681225
-11;-9;26;1;0;PGC3137255;3137255;14,6781168;60,327191;696296,459646536
-19;-16;34;1;0;PGC2453813;2453813;14,6783412;53,890935;970354,590993709
-28;-23;15;1;0;SDSSJ144042.40+230443.3;4545751;14,6784499;23,0787045;903814,756857194
-22;-19;19;1;0;2MASXJ14404276+3311259;3831482;14,6785527;33,1906233;793142,61435611
-22;-18;14;1;1;2MASXJ14404335+2642320;3831484;14,6787041;26,7089477;733034,428385218
-24;-20;11;1;0;PGC1601574;1601574;14,6789044;19,6803856;758093,36498023
-24;-20;11;1;0;PGC1620708;1620708;14,6789442;20,2289453;758106,792311665
-21;-18;9;1;1;PGC1538353;1538353;14,6791575;17,6631798;669082,966731107
-28;-24;16;1;1;PGC1685289;1685289;14,6795875;23,3179032;929222,972409329
-25;-21;27;1;0;SDSSJ144046.60+384644.3;3488293;14,6796106;38,7789631;978225,885280956
-13;-11;23;1;0;PGC2452304;2452304;14,6802987;53,8401678;655885,246114004
-28;-24;16;1;1;2MASXJ14404941+2316251;3831523;14,6803879;23,2735615;913659,466221713
